ISBN;Book-Title;Book-Author;Year-Of-Publication;Publisher;Image-URL-S;Image-URL-M;Image-URL-L;isbn_length
1551669498;Girls Night;Stef Ann Holm;2002.0;Mira;http://images.amazon.com/images/P/1551669498.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1551669498.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1551669498.01.LZZZZZZZ.jpg;10
0553802496;Odd Thomas;Dean Koontz;2003.0;Bantam;http://images.amazon.com/images/P/0553802496.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553802496.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553802496.01.LZZZZZZZ.jpg;10
0316603287;The Lake House;James Patterson;2003.0;Little, Brown;http://images.amazon.com/images/P/0316603287.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316603287.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316603287.01.LZZZZZZZ.jpg;10
0425178102;Big Trouble;Dave Barry;2001.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425178102.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425178102.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425178102.01.LZZZZZZZ.jpg;10
0553580515;Passage;Connie Willis;2002.0;Bantam Books;http://images.amazon.com/images/P/0553580515.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553580515.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553580515.01.LZZZZZZZ.jpg;10
0451208765;Sleep No More;Greg Iles;2003.0;Signet Book;http://images.amazon.com/images/P/0451208765.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451208765.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451208765.01.LZZZZZZZ.jpg;10
0618129022;The Lord of the Rings (Movie Art Cover);J.R.R. Tolkien;2001.0;Houghton Mifflin Company;http://images.amazon.com/images/P/0618129022.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0618129022.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0618129022.01.LZZZZZZZ.jpg;10
0345423402;A Kiss of Shadows (Meredith Gentry Novels (Paperback));LAURELL K. HAMILTON;2002.0;Ballantine Books;http://images.amazon.com/images/P/0345423402.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345423402.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345423402.01.LZZZZZZZ.jpg;10
0743454146;The Footprints of God : A Novel;Greg Iles;2004.0;Pocket Star;http://images.amazon.com/images/P/0743454146.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743454146.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743454146.01.LZZZZZZZ.jpg;10
0553106643;Fear Nothing;DEAN KOONTZ;1998.0;Bantam;http://images.amazon.com/images/P/0553106643.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553106643.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553106643.01.LZZZZZZZ.jpg;10
0312144075;The Samurai's Garden : A Novel;Gail Tsukiyama;1996.0;St. Martin's Griffin;http://images.amazon.com/images/P/0312144075.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312144075.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312144075.01.LZZZZZZZ.jpg;10
0156007479;Slammerkin;Emma Donoghue;2002.0;Harvest Books;http://images.amazon.com/images/P/0156007479.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0156007479.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0156007479.01.LZZZZZZZ.jpg;10
0061031844;The Book of Shadows;James Reese;2002.0;HarperTorch;http://images.amazon.com/images/P/0061031844.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061031844.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061031844.01.LZZZZZZZ.jpg;10
0786868619;Stolen Lives: Twenty Years in a Desert Jail;Malika Oufkir;2001.0;Talk Miramax Books;http://images.amazon.com/images/P/0786868619.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0786868619.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0786868619.01.LZZZZZZZ.jpg;10
0451206525;Dead Sleep;Greg Iles;2002.0;Signet Book;http://images.amazon.com/images/P/0451206525.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451206525.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451206525.01.LZZZZZZZ.jpg;10
0451167317;The Dark Half;Stephen King;1994.0;Signet Book;http://images.amazon.com/images/P/0451167317.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451167317.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451167317.01.LZZZZZZZ.jpg;10
0345396936;Cry to Heaven;Anne Rice;1995.0;Ballantine Books;http://images.amazon.com/images/P/0345396936.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345396936.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345396936.01.LZZZZZZZ.jpg;10
0312980159;Fast Women;Jennifer Crusie;2002.0;St. Martin's Press;http://images.amazon.com/images/P/0312980159.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312980159.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312980159.01.LZZZZZZZ.jpg;10
0553212451;The Jungle (Bantam Classics);Upton Sinclair;1981.0;Bantam;http://images.amazon.com/images/P/0553212451.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553212451.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553212451.01.LZZZZZZZ.jpg;10
0451191137;Anthem;Ayn Rand;1996.0;Signet Book;http://images.amazon.com/images/P/0451191137.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451191137.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451191137.01.LZZZZZZZ.jpg;10
0679454489;Merrick (Vampire Chronicles);Anne Rice;2000.0;Alfred A. Knopf;http://images.amazon.com/images/P/0679454489.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679454489.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679454489.01.LZZZZZZZ.jpg;10
0679454470;The Vampire Armand : The Vampire Chronicles (Rice, Anne, Vampire Chronicles);Anne Rice;1998.0;Alfred A. Knopf;http://images.amazon.com/images/P/0679454470.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679454470.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679454470.01.LZZZZZZZ.jpg;10
0679720200;The Stranger;ALBERT CAMUS;1989.0;Vintage;http://images.amazon.com/images/P/0679720200.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679720200.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679720200.01.LZZZZZZZ.jpg;10
0312983271;Full House (Janet Evanovich's Full Series);Janet Evanovich;2002.0;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312983271.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312983271.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312983271.01.LZZZZZZZ.jpg;10
0446670111;Einstein's Dreams;Alan Lightman;1994.0;Warner Books;http://images.amazon.com/images/P/0446670111.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446670111.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446670111.01.LZZZZZZZ.jpg;10
0312979096;Now You See Me;Tina Wainscott;2002.0;St. Martin's Paperbacks;http://images.amazon.com/images/P/0312979096.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312979096.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312979096.01.LZZZZZZZ.jpg;10
0553284789;F Is for Fugitive (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1990.0;Bantam;http://images.amazon.com/images/P/0553284789.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553284789.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553284789.01.LZZZZZZZ.jpg;10
0553279556;E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback));Sue Grafton;1989.0;Bantam;http://images.amazon.com/images/P/0553279556.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553279556.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553279556.01.LZZZZZZZ.jpg;10
0345384911;Crystal Line;Anne McCaffrey;1993.0;Del Rey Books;http://images.amazon.com/images/P/0345384911.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345384911.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345384911.01.LZZZZZZZ.jpg;10
0451191013;The Regulators;Stephen King;2002.0;Signet Book;http://images.amazon.com/images/P/0451191013.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451191013.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451191013.01.LZZZZZZZ.jpg;10
0375725849;Perfume: The Story of a Murderer (Vintage International);Patrick Suskind;2001.0;Vintage Books USA;http://images.amazon.com/images/P/0375725849.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375725849.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375725849.01.LZZZZZZZ.jpg;10
0671701231;The Anastasia Syndrome;Mary Higgins Clark;1991.0;Pocket;http://images.amazon.com/images/P/0671701231.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671701231.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671701231.01.LZZZZZZZ.jpg;10
0446605409;Plum Island;Nelson DeMille;1998.0;Warner Books;http://images.amazon.com/images/P/0446605409.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0446605409.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0446605409.01.LZZZZZZZ.jpg;10
0679776818;Birdsong: A Novel of Love and War;Sebastian Faulks;1997.0;Vintage Books USA;http://images.amazon.com/images/P/0679776818.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679776818.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679776818.01.LZZZZZZZ.jpg;10
0553280414;A Separate Peace;John Knowles;1985.0;Bantam Books;http://images.amazon.com/images/P/0553280414.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553280414.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553280414.01.LZZZZZZZ.jpg;10
0373484232;Stanislaski Sisters;Nora Roberts;2001.0;Silhouette;http://images.amazon.com/images/P/0373484232.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0373484232.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0373484232.01.LZZZZZZZ.jpg;10
0345440765;The World Below (Ballantine Reader's Circle);SUE MILLER;2002.0;Ballantine Books;http://images.amazon.com/images/P/0345440765.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345440765.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345440765.01.LZZZZZZZ.jpg;10
0439136369;Harry Potter and the Prisoner of Azkaban (Book 3);J. K. Rowling;2001.0;Scholastic;http://images.amazon.com/images/P/0439136369.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0439136369.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0439136369.01.LZZZZZZZ.jpg;10
0064471837;Sabriel (The Abhorsen Trilogy);Garth Nix;1997.0;HarperTrophy;http://images.amazon.com/images/P/0064471837.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0064471837.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0064471837.01.LZZZZZZZ.jpg;10
0345366239;The Eight;Katherine Neville;1995.0;Ballantine Books;http://images.amazon.com/images/P/0345366239.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345366239.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345366239.01.LZZZZZZZ.jpg;10
0330262130;Restaurant At the End of the Universe;Douglas Adams;0.0;Pan Books Ltd;http://images.amazon.com/images/P/0330262130.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0330262130.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0330262130.01.LZZZZZZZ.jpg;10
0380807343;Coraline;Neil Gaiman;2003.0;HarperTrophy;http://images.amazon.com/images/P/0380807343.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380807343.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380807343.01.LZZZZZZZ.jpg;10
0812969812;Blessings : A Novel;ANNA QUINDLEN;2003.0;Random House Trade Paperbacks;http://images.amazon.com/images/P/0812969812.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0812969812.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0812969812.01.LZZZZZZZ.jpg;10
0451163524;The Drawing of the Three (The Dark Tower, Book 2);Stephen King;1997.0;Signet Book;http://images.amazon.com/images/P/0451163524.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451163524.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451163524.01.LZZZZZZZ.jpg;10
0452280621;Beloved;Toni Morrison;1998.0;Plume Books;http://images.amazon.com/images/P/0452280621.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0452280621.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0452280621.01.LZZZZZZZ.jpg;10
0451166582;The Eyes of the Dragon;Stephen King;2001.0;Signet Book;http://images.amazon.com/images/P/0451166582.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451166582.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451166582.01.LZZZZZZZ.jpg;10
0671026011;The Empty Chair;Jeffery Deaver;2001.0;Pocket;http://images.amazon.com/images/P/0671026011.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0671026011.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0671026011.01.LZZZZZZZ.jpg;10
0330375253;Bridget Jones's Diary;Helen Fielding;2001.0;Picador;http://images.amazon.com/images/P/0330375253.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0330375253.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0330375253.01.LZZZZZZZ.jpg;10
055337933X;Fierce Invalids Home from Hot Climates;TOM ROBBINS;2001.0;Bantam;http://images.amazon.com/images/P/055337933X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/055337933X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/055337933X.01.LZZZZZZZ.jpg;10
0385503822;The Summons;John Grisham;2002.0;Doubleday Books;http://images.amazon.com/images/P/0385503822.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0385503822.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0385503822.01.LZZZZZZZ.jpg;10
0609804138;The Sweet Potato Queens' Book of Love;JILL CONNER BROWNE;1999.0;Three Rivers Press;http://images.amazon.com/images/P/0609804138.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0609804138.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0609804138.01.LZZZZZZZ.jpg;10
0345439104;Drowning Ruth (Oprah's Book Club);CHRISTINA SCHWARZ;2001.0;Ballantine Books;http://images.amazon.com/images/P/0345439104.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345439104.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345439104.01.LZZZZZZZ.jpg;10
0061031410;Courting Trouble;Lisa Scottoline;2003.0;HarperTorch;http://images.amazon.com/images/P/0061031410.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061031410.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061031410.01.LZZZZZZZ.jpg;10
0553575384;To Say Nothing of the Dog;Connie Willis;1998.0;Bantam;http://images.amazon.com/images/P/0553575384.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553575384.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553575384.01.LZZZZZZZ.jpg;10
0061031070;Moving Target;Elizabeth Lowell;2002.0;Avon Books;http://images.amazon.com/images/P/0061031070.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061031070.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061031070.01.LZZZZZZZ.jpg;10
0425180638;The Last Precinct;Patricia Cornwell;2001.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425180638.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425180638.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425180638.01.LZZZZZZZ.jpg;10
0441009239;Living Dead in Dallas (Southern Vampire Mysteries);Charlaine Harris;2002.0;Ace Books;http://images.amazon.com/images/P/0441009239.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0441009239.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0441009239.01.LZZZZZZZ.jpg;10
0441008534;Dead Until Dark (Southern Vampire Mysteries);Charlaine Harris;2001.0;Ace Books;http://images.amazon.com/images/P/0441008534.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0441008534.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0441008534.01.LZZZZZZZ.jpg;10
0312924801;September;Rosamunde Pilcher;1991.0;St. Martin's Press;http://images.amazon.com/images/P/0312924801.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0312924801.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0312924801.01.LZZZZZZZ.jpg;10
0399145923;Carolina Moon;Nora Roberts;2000.0;Putnam Pub Group;http://images.amazon.com/images/P/0399145923.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0399145923.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0399145923.01.LZZZZZZZ.jpg;10
0316693251;Roses Are Red;James Patterson;2000.0;Little Brown and Company;http://images.amazon.com/images/P/0316693251.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316693251.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316693251.01.LZZZZZZZ.jpg;10
0679735909;Possession : A Romance;A.S. BYATT;1991.0;Vintage;http://images.amazon.com/images/P/0679735909.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679735909.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679735909.01.LZZZZZZZ.jpg;10
0380716542;Birds of Prey: A Novel of Suspense;J.A. Jance;2002.0;Avon;http://images.amazon.com/images/P/0380716542.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0380716542.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0380716542.01.LZZZZZZZ.jpg;10
0451523377;Dracula (Signet Classics (Paperback));Bram Stoker;1997.0;Signet Classics;http://images.amazon.com/images/P/0451523377.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0451523377.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0451523377.01.LZZZZZZZ.jpg;10
0679775439;The Wind-Up Bird Chronicle;Haruki Murakami;1998.0;Vintage Books USA;http://images.amazon.com/images/P/0679775439.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679775439.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679775439.01.LZZZZZZZ.jpg;10
0449221490;L Is for Lawless;Sue Grafton;1996.0;Fawcett Books;http://images.amazon.com/images/P/0449221490.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0449221490.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0449221490.01.LZZZZZZZ.jpg;10
042513699X;Turtle Moon;Alice Hoffman;1993.0;Berkley Publishing Group;http://images.amazon.com/images/P/042513699X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/042513699X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/042513699X.01.LZZZZZZZ.jpg;10
015602943X;The Time Traveler's Wife (Harvest Book);Audrey Niffenegger;2004.0;Harvest Books;http://images.amazon.com/images/P/015602943X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/015602943X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/015602943X.01.LZZZZZZZ.jpg;10
037570485X;The Inn at Lake Devine;Elinor Lipman;1999.0;Random House;http://images.amazon.com/images/P/037570485X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/037570485X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/037570485X.01.LZZZZZZZ.jpg;10
0345387651;The Cider House Rules;John Irving;1994.0;Ballantine Books;http://images.amazon.com/images/P/0345387651.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345387651.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345387651.01.LZZZZZZZ.jpg;10
0553287893;Rendezvous with Rama;Arthur C. Clarke;1990.0;Bantam;http://images.amazon.com/images/P/0553287893.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553287893.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553287893.01.LZZZZZZZ.jpg;10
0679444815;Timeline;Michael Crichton;1999.0;Alfred A. Knopf;http://images.amazon.com/images/P/0679444815.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0679444815.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0679444815.01.LZZZZZZZ.jpg;10
0060921145;Animal Dreams;Barbara Kingsolver;1991.0;Perennial;http://images.amazon.com/images/P/0060921145.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060921145.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060921145.01.LZZZZZZZ.jpg;10
0425121259;The Servants of Twilight;Dean R. Koontz;1996.0;Berkley Publishing Group;http://images.amazon.com/images/P/0425121259.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0425121259.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0425121259.01.LZZZZZZZ.jpg;10
0061030430;Long Time No See;Susan Isaacs;2002.0;HarperTorch;http://images.amazon.com/images/P/0061030430.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0061030430.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0061030430.01.LZZZZZZZ.jpg;10
0553572210;Silent Treatment;Michael Palmer;1996.0;Bantam Books;http://images.amazon.com/images/P/0553572210.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553572210.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553572210.01.LZZZZZZZ.jpg;10
0743467523;Dreamcatcher;Stephen King;2003.0;Pocket;http://images.amazon.com/images/P/0743467523.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0743467523.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0743467523.01.LZZZZZZZ.jpg;10
0440224853;The Ghost;Danielle Steel;1998.0;Dell Publishing Company;http://images.amazon.com/images/P/0440224853.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0440224853.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0440224853.01.LZZZZZZZ.jpg;10
0345404114;Sleepers;Lorenzo Carcaterra;1996.0;Ballantine Books;http://images.amazon.com/images/P/0345404114.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345404114.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345404114.01.LZZZZZZZ.jpg;10
