ISBN;Canonical_ISBN
0385297548;0385297548
0440206529;0385297548
0394552377;0394552377
0446384267;0394552377
0747549370;0747549370
0613369394;0747549370
0140280529;0670878898
0670878898;0670878898
0451162188;0399133526
0399133526;0399133526
006103004X;1891620088
1891620088;1891620088
0345443233;0345443233
0345443225;0345443233
0451166647;0394572572
0394572572;0394572572
052594186X;052594186X
0451191870;052594186X
0671034251;0671034243
0671034243;0671034243
3499234351;3498035037
3498035037;3498035037
0151002517;0151002517
1860466850;0151002517
0156007754;0156007754
0613212320;0156007754
0425136191;0399136452
0399136452;0399136452
0785796045;0399136452
0380820889;0688174574
0688174574;0688174574
057116272X;057116272X
0060149590;057116272X
0679767193;057116272X
0451081110;0688031277
0688031277;0688031277
006093493X;0060196076
0060196076;0060196076
0670882070;0670882070
014028236X;0670882070
0515103802;0515103802
0441000886;0515103802
0843948256;0843948256
0340625759;0843948256
0446613797;0812528018
0812528018;0812528018
0843951818;0747204543
0747204543;0747204543
0525933697;0525933697
0451403444;0525933697
0446613193;0752844873
0752844873;0752844873
0892967706;0752844873
0399147020;0399147020
0425183750;0399147020
0788749749;0399147020
0743444965;0441067964
0441067972;0441067964
0441067964;0441067964
0312953453;0449203913
0449203913;0449203913
0380788802;0380973529
0380973529;0380973529
051510728X;051510728X
0441000746;051510728X
0451171632;0525249621
0525249621;0525249621
0312872488;0312865295
0312865295;0312865295
0451404149;0670841145
0670841145;0670841145
0515126519;0671556940
0671556940;0671556940
0449212629;0671556940
0451147375;0451147375
0451178025;0451147375
0451159292;0451147375
0451154347;0451147375
1582340331;0747535043
0747535043;0747535043
0553561987;0553088513
0553088513;0553088513
0446602620;0752819623
0446690449;0752819623
0752819623;0752819623
0613236882;0752819623
0752812122;0752819623
0399125647;0399125647
0515064262;0399125647
0345409329;0375416633
0375416633;0375416633
0399141901;0399141901
0515121940;0399141901
0440106796;0385096852
0786709472;0385096852
0385096852;0385096852
0312083955;0312083955
0451131878;0312083955
0070378665;0070378665
0312917155;0070378665
0393046516;0393046516
0140286810;0393046516
0812551478;0312890524
0312890524;0312890524
082175324X;082175324X
082173931X;082175324X
1860466605;1860466605
1860466591;1860466605
0446341878;068803196X
0446357448;068803196X
068803196X;068803196X
0446329142;068803196X
0446364916;068803196X
0425181901;0425181901
0425188140;0425181901
0452272963;0679420053
0679420053;0679420053
0765340143;0765300486
0765300486;0765300486
0515134465;0515134465
0441003745;0515134465
0515125318;0553274945
0553274945;0553274945
0373261403;1556112750
1556112750;1556112750
0345408578;0345408578
0345424654;0345408578
0060269944;0439104769
006440823X;0439104769
0439104769;0439104769
0439133068;0439104769
0345421159;0345321235
0345321235;0345321235
074752694X;074752694X
0747554498;074752694X
0804107513;0394585232
0394585232;0394585232
0436204959;0745142036
0879519274;0745142036
0745142036;0745142036
0425198731;0399151176
0399151176;0399151176
042515971X;0399142088
0399142088;0399142088
0380731398;0374114994
0374114994;0374114994
0345314247;0345314247
0345352459;0345314247
0345336321;0345314247
0804111456;0671747118
0671747118;0671747118
0312926286;0312053886
0312053886;0312053886
0394572289;0394572289
0679761683;0394572289
0688050816;0688050816
0312917775;0688050816
0441068685;0425093360
0425093360;0425093360
0425184943;0399148027
0399148027;0399148027
0425184447;0399148027
0449240835;0449240835
0061002054;0449240835
067178546X;067178546X
0743467183;067178546X
067178546x;067178546X
1565848136;1565847318
1565847318;1565847318
0380720434;0027077519
0027077519;0027077519
0316353299;0316353299
0316353914;0316353299
0316353957;0316353957
0395925029;0316353957
0385319401;0880015152
0880015152;0880015152
0446606928;0316570982
0316570982;0316570982
185242611X;0316570982
0613212355;0316570982
0553568183;0670843016
0670843016;0670843016
0141002166;0670892696
0670892696;0670892696
1573222267;1573222267
1573223425;1573222267
1590863518;1573222267
0440201969;0385295901
0385295901;0385295901
0394559606;0394559606
0394757025;0394559606
0380787814;0380973189
0380973189;0380973189
051754671X;051754671X
0679804242;051754671X
0345449711;0345449711
044900726X;0345449711
038518896X;038517442X
038517442X;038517442X
039592474X;0395809770
0395809770;0395809770
0312979665;0380723107
0380723107;0380723107
0393049272;0393049272
0393321649;0393049272
0762102950;1856056236
1856056236;1856056236
0818405422;0818405422
0312928068;0818405422
0553377892;0553232894
0553232894;0553232894
0553269690;0553232894
0345377672;0836261283
0836261283;0836261283
0132997363;0130796816
0132997282;0130796816
0130796816;0130796816
0671038567;0694515922
0694515922;0694515922
0671535722;156512054X
156512054X;156512054X
0553582143;0553800973
0553800973;0553800973
0141001992;0670891649
0670891649;0670891649
044900256X;044900256X
0345466209;044900256X
0670867217;0670867217
0140264124;0670867217
0140233555;0670849421
0670849421;0670849421
0446342122;0446936510
0446936510;0446936510
0843927550;0843927550
0843933275;0843927550
0505522748;0843927550
0312087489;0312087489
0312905157;0312087489
0449212394;0399132260
0515130427;0399132260
0399132260;0399132260
1887128964;1887128441
1887128441;1887128441
0140254501;0436203243
0436203243;0436203243
0679435417;0436203243
0586045449;0451136896
0451136896;0451136896
0751518123;0316881589
0316881589;0316881589
1551667940;1551667940
0739414755;1551667940
0425153401;039914093X
039914093X;039914093X
0743201965;0743201965
0743406168;0743201965
0340370238;0340370238
0340370246;0340370238
0812589823;0312877420
0312877420;0312877420
0449221156;0449221156
0330234471;0449221156
044021453X;0679400176
0679400176;0679400176
0380978369;0380978369
0380812894;0380978369
0330305735;0330305735
0374115346;0330305735
0802134564;0704302527
0704302527;0704302527
0066211697;0525480404
2266061283;0525480404
0525480404;0525480404
2266127748;0525480404
0440203392;0440203392
0800786122;0440203392
031206571X;0312010001
0312010001;0312010001
068815252X;068815252X
0380729792;068815252X
0399519785;0399519785
0399526544;0399519785
0872860272;0872860272
0872863808;0872860272
0590972189;0152012559
0152012559;0152012559
0553202200;0553202200
0553240641;0553202200
0140064168;0140064168
0571203876;0140064168
0425103242;0425038262
0425038262;0425038262
0425054853;0425038262
0425094502;0425038262
0425061922;0425038262
0440907020;0805008748
0805008748;0805008748
0877283346;0877283346
0939708310;0877283346
0679411852;0679411852
0140231137;0679411852
0743410653;0380718839
0380718839;0380718839
1576736113;1576736113
157673689X;1576736113
031023199X;0310220068
0310220068;0310220068
0671040588;074321627X
074321627X;074321627X
006093185X;0060193662
0060193662;0060193662
0446403237;0892964456
0892964456;0892964456
0140235507;0415902932
0415902932;0415902932
0821770004;044020724X
044020724X;044020724X
0446602736;0446518581
0446518581;0446518581
0434002046;0446518581
0425169642;0425161471
0425161471;0425161471
0446604488;0892965738
0892965738;0892965738
0451070542;0451070542
0451159020;0451070542
0152046976;0152019162
0152019162;0152019162
0375714383;039474635X
039474635X;039474635X
0394561414;039474635X
0312130325;0312130325
0373262264;0312130325
0689838336;0689838336
0689855524;0689838336
0060675233;0060675292
0060675292;0060675292
0451402251;0453006663
0453006663;0453006663
0805071849;0805068155
0805068155;0805068155
0312848692;0312848692
0812561511;0312848692
0380707799;0151135983
0156005816;0151135983
0151135983;0151135983
0812507525;0812507525
0812523555;0812507525
0525070001;0525070001
0452261678;0525070001
006028739X;006028739X
0060287381;006028739X
1888869054;1888869054
0140275665;1888869054
0385479646;0385479638
0385479638;0385479638
0312971478;0312203888
0312203888;0312203888
0803715277;0803715277
0140383190;0803715277
055314300X;055314300X
0553242962;055314300X
0553228129;055314300X
0553233688;0553233688
0553281062;0553233688
069707045X;069707045X
0697070603;069707045X
0684832836;0684832836
0743203046;0684832836
0892964723;0892964723
0446401005;0892964723
0345377494;0345377494
0345382536;0345377494
014131141X;0140156828
0140156828;0140156828
0060085452;0060085452
0739439723;0060085452
0805060200;0805060200
0312975228;0805060200
039921559X;039921559X
0698113772;039921559X
0671743058;0671743058
0833587994;0671743058
0942545699;0590410407
0590410407;0590410407
0590251635;0590410407
0140089179;0140089179
0141303050;0140089179
0758201036;0758201028
0758201028;0758201028
0440411238;0440411238
0375806733;0440411238
0553156667;0553156667
0553155717;0553156667
0805024204;0805024204
0786810262;0805024204
0345439732;0446321249
0446321249;0446321249
0449213005;0449200183
0449200183;0449200183
0451157974;B00006I4K5
0451176227;B00006I4K5
0451112601;B00006I4K5
0399125639;B00006I4K5
B00006I4K5;B00006I4K5
0451154924;B00006I4K5
0553171712;0553249754
0553249754;0553249754
0061010952;0061010952
0061010960;0061010952
0786883219;0786863137
0786863137;0786863137
0679452397;0679452397
0312203993;0679452397
0446343099;0446343099
0446322822;0446343099
0380710153;068809452X
068809452X;068809452X
0684803852;0837604451
0837604451;0837604451
0060809833;0060830956
0060929871;0060830956
0001047973;0060830956
0060830956;0060830956
0582060168;0060830956
0671522817;0671522817
8408021524;0671522817
0440218802;0440218802
0552141275;0440218802
0553272837;0553272837
0553802127;0553272837
0916562514;0671460285
0671460285;0671460285
0449911632;0449223132
0449223132;0449223132
0553565508;0553565508
0312972830;0553565508
0380780496;0688103634
0380713853;0688103634
0688103634;0688103634
038071843X;038071843X
0380974061;038071843X
044022473X;0385318723
0385318723;0385318723
1567403158;0385318723
0440108454;0440108454
0440008840;0440108454
0064430960;059002566X
059002566X;059002566X
0060223596;059002566X
0380715260;0380715260
0312979673;0380715260
0449207552;0399131213
0399131213;0399131213
0515131008;0399131213
0895261480;0895261480
0452284279;0895261480
0451166515;0451147308
0451147308;0451147308
0451156447;0451156447
0451161904;0451156447
0812511956;0312851448
0312851448;0312851448
0440131480;0440131480
0385334206;0440131480
1582431264;1582430276
1582430276;1582430276
0553571923;0553096516
0553096516;0553096516
0449202402;0002215470
0002215470;0002215470
0452011116;0525933573
0525933573;0525933573
0452270847;0451154398
0451168348;0451154398
0451154398;0451154398
0066238471;0066238471
0064473716;0066238471
0345388682;0679433910
0679433910;0679433910
0399135839;0399135839
0451171624;0399135839
0679437037;0679437037
0452275903;0679437037
0613034767;0679437037
0525947108;0525947108
0451211693;0525947108
031285983X;031285983X
0812543904;031285983X
0060176539;0060176539
006100958X;0060176539
0702020206;0702020206
0702025445;0702020206
037570504X;037570504X
1569471428;037570504X
042511774X;0099201410
0785799524;0099201410
0394572343;0099201410
042516313X;0099201410
0099201410;0099201410
042511774x;0099201410
0517056992;0099201410
067102843X;0671028421
0671028421;0671028421
0064472574;0060291982
0060291982;0060291982
0440209625;0385261233
0385261233;0385261233
0441078990;0441078982
0441079008;0441078982
0441078982;0441078982
1572435968;1895565146
1895565146;1895565146
0882667769;0882667769
0882667750;0882667769
0440108896;0440108896
1566250242;0440108896
0440227194;0385321988
0385321988;0385321988
0765342308;0812558626
0812558626;0812558626
0140105816;0140105816
0312290314;0140105816
1889392022;0962655619
1889392081;0962655619
0962655678;0962655619
0962655619;0962655619
0373037392;0373037392
0373159854;0373037392
0843930055;0843930055
0843944749;0843930055
044920233X;0449232808
0449232808;0449232808
0761511563;0761502963
0761502963;0761502963
0140008217;0140008217
0316926345;0140008217
0140059156;0140008217
0892963883;0892963883
0445409126;0892963883
0385308507;0385308507
0440214459;0385308507
006073941X;0690013590
0380432811;0690013590
0064401847;0690013590
0881039217;0690013590
1557360103;0690013590
0690013590;0690013590
0330332775;0330332767
014028009X;0330332767
0330375253;0330332767
0141000198;0330332767
0670880728;0330332767
0330332767;0330332767
3442309026;3442309026
3442452643;3442309026
3442454484;3442309026
0140298479;0375416048
0375416048;0375416048
1400077265;1400077265
0394746627;1400077265
0679450084;0679450084
0156029340;0679450084
0449241491;0385141718
0385141718;0385141718
0449224449;0449133583
0449133583;0449133583
0671498150;0671498150
0345329023;0671498150
0385298870;0385298870
044021405X;0385298870
079248424X;0671685422
0671685430;0671685422
0671685422;0671685422
0312032978;0312032978
0312050577;0312032978
0679402195;0679402195
0517116669;0679402195
0451163443;0451163443
0452275288;0451163443
0312991436;0312303475
0312303475;0312303475
0156141647;0701118822
0701118822;0701118822
0553076787;0553076787
0553354485;0553076787
0553299352;0553076787
0689501560;0689501560
0451148258;0689501560
0452261481;0394563956
0394563956;0394563956
0394501691;0394501691
0345336895;0394501691
0525944516;0525944516
0452280346;0525944516
0575075503;0575073241
0575073241;0575073241
0380723840;0688135951
0688135951;0688135951
042519597x;042519597x
042519597X;042519597x
0843944587;0843938420
0843938420;0843938420
0399135413;0399135413
0425127214;0399135413
0395137195;0395071135
0395071135;0395071135
044990671X;0805011102
0805011102;0805011102
0373832524;0373832524
1551664232;0373832524
0375503315;0375503315
0449006581;0375503315
0515087661;0515081507
0515081507;0515081507
0515087262;0515083038
0515083038;0515083038
0515087254;0515073512
0515076988;0515073512
0515073512;0515073512
051508302X;0515073512
0312867425;0312867425
0812570693;0312867425
0446346802;0446512796
0446512796;0446512796
0451520904;0451520904
0451514645;0451520904
0553211633;0451520904
0451522435;0451520904
039913929X;039913929X
0425149404;039913929X
0312925204;0312900686
0312900686;0312900686
0805047905;0805017445
0805017445;0805017445
0912670967;0912670967
1558611495;0912670967
006019555X;006019555X
0061030309;006019555X
0142000795;0670030430
0670030430;0670030430
0884412792;0884412792
0884416046;0884412792
0802713661;0802713661
0142000159;0802713661
0449908453;0965378691
0965378691;0965378691
006272018X;0060163933
0060163933;0060163933
0061050261;0061050261
